date,code,days,settle
2008-10-31,CME_CLF2009,49,68.4800033569336
2008-05-31,CME_CLF2009,203,126.70999908447266
2008-06-30,CME_CLF2009,172,141.55999755859375
2008-07-31,CME_CLF2009,141,125.45999908447266
2008-08-31,CME_CLF2009,112,116.68000030517578
2008-09-30,CME_CLF2009,80,100.51000213623047
2008-11-30,CME_CLF2009,21,54.43000030517578
2008-12-31,CME_CLF2009,0,33.869998931884766
2007-08-31,CME_CLF2009,476,69.68000030517578
2006-09-30,CME_CLF2009,812,68.33999633789062
2007-06-30,CME_CLF2009,539,72.58000183105469
2007-07-31,CME_CLF2009,507,72.69000244140625
2006-02-28,CME_CLF2009,1025,66.9000015258789
2006-03-31,CME_CLF2009,994,68.12000274658203
2006-05-31,CME_CLF2009,933,70.93000030517578
2006-06-30,CME_CLF2009,903,72.81999969482422
2006-07-31,CME_CLF2009,872,75.76000213623047
2006-08-31,CME_CLF2009,841,73.73999786376953
2006-04-30,CME_CLF2009,966,71.80999755859375
2006-11-30,CME_CLF2009,750,69.86000061035156
2006-12-31,CME_CLF2009,721,67.4800033569336
2007-01-31,CME_CLF2009,688,63.5099983215332
2007-02-28,CME_CLF2009,660,68.26000213623047
2007-03-31,CME_CLF2009,630,69.76000213623047
2007-04-30,CME_CLF2009,599,71.62000274658203
2006-10-31,CME_CLF2009,780,67.54000091552734
2007-05-31,CME_CLF2009,568,69.9800033569336
2008-11-30,CME_CLF2010,389,66.19999694824219
2008-10-31,CME_CLF2010,417,75.41000366210938
2008-09-30,CME_CLF2010,448,103.80000305175781
2008-08-31,CME_CLF2010,480,117.47000122070312
2008-05-31,CME_CLF2010,571,124.55000305175781
2008-06-30,CME_CLF2010,540,139.47999572753906
2008-04-30,CME_CLF2010,601,105.55999755859375
2008-12-31,CME_CLF2010,356,59.5099983215332
2008-07-31,CME_CLF2010,509,123.73999786376953
2009-01-31,CME_CLF2010,326,55.36000061035156
2009-12-31,CME_CLF2010,0,72.55000305175781
2009-03-31,CME_CLF2010,266,58.5099983215332
2009-04-30,CME_CLF2010,236,58.130001068115234
2009-05-31,CME_CLF2010,207,69.62000274658203
2009-06-30,CME_CLF2010,175,73.12999725341797
2009-07-31,CME_CLF2010,144,73.94999694824219
2009-08-31,CME_CLF2010,113,72.0
2009-09-30,CME_CLF2010,83,71.30999755859375
2009-10-31,CME_CLF2010,53,77.63999938964844
2009-11-30,CME_CLF2010,22,77.27999877929688
2008-03-31,CME_CLF2010,631,94.83999633789062
2009-02-28,CME_CLF2010,298,53.09000015258789
2008-02-29,CME_CLF2010,662,97.56999969482422
2006-04-30,CME_CLF2010,1334,70.41000366210938
2007-12-31,CME_CLF2010,722,86.41000366210938
2008-01-31,CME_CLF2010,691,88.2699966430664
2006-02-28,CME_CLF2010,1393,66.11000061035156
2006-03-31,CME_CLF2010,1362,67.12000274658203
2006-05-31,CME_CLF2010,1301,69.3499984741211
2006-06-30,CME_CLF2010,1271,71.05000305175781
2006-08-31,CME_CLF2010,1209,71.72000122070312
2006-09-30,CME_CLF2010,1180,66.63999938964844
2006-10-31,CME_CLF2010,1148,66.37000274658203
2006-11-30,CME_CLF2010,1118,69.12000274658203
2006-12-31,CME_CLF2010,1089,66.83999633789062
2006-07-31,CME_CLF2010,1240,73.73999786376953
2007-02-28,CME_CLF2010,1028,68.20999908447266
2007-03-31,CME_CLF2010,998,68.12000274658203
2007-04-30,CME_CLF2010,967,70.47000122070312
2007-05-31,CME_CLF2010,936,69.58000183105469
2007-06-30,CME_CLF2010,907,72.11000061035156
2007-07-31,CME_CLF2010,875,71.5
2007-08-31,CME_CLF2010,844,68.70999908447266
2007-09-30,CME_CLF2010,816,72.81999969482422
2007-10-31,CME_CLF2010,783,81.69000244140625
2007-11-30,CME_CLF2010,753,83.0199966430664
2007-01-31,CME_CLF2010,1056,63.40999984741211
2009-08-31,CME_CLF2011,477,76.86000061035156
2009-07-31,CME_CLF2011,508,78.58000183105469
2009-06-30,CME_CLF2011,539,76.94000244140625
2009-05-31,CME_CLF2011,571,72.94999694824219
2009-04-30,CME_CLF2011,600,65.08999633789062
2008-09-30,CME_CLF2011,812,105.13999938964844
2009-02-28,CME_CLF2011,662,58.56999969482422
2009-01-31,CME_CLF2011,690,60.47999954223633
2008-12-31,CME_CLF2011,720,66.62999725341797
2008-10-31,CME_CLF2011,781,81.19000244140625
2009-09-30,CME_CLF2011,447,76.19000244140625
2009-03-31,CME_CLF2011,630,65.3499984741211
2009-10-31,CME_CLF2011,417,82.4800033569336
2010-10-31,CME_CLF2011,53,82.1500015258789
2009-12-31,CME_CLF2011,355,84.44000244140625
2010-01-31,CME_CLF2011,326,77.9000015258789
2010-02-28,CME_CLF2011,298,82.3499984741211
2010-03-31,CME_CLF2011,265,85.5999984741211
2010-04-30,CME_CLF2011,235,91.91000366210938
2010-05-31,CME_CLF2011,207,78.69000244140625
2010-06-30,CME_CLF2011,174,77.8499984741211
2010-07-31,CME_CLF2011,144,81.05999755859375
2010-08-31,CME_CLF2011,112,76.19000244140625
2010-09-30,CME_CLF2011,82,81.80999755859375
2008-08-31,CME_CLF2011,844,117.12000274658203
2010-11-30,CME_CLF2011,21,84.11000061035156
2010-12-31,CME_CLF2011,0,88.69999694824219
2009-11-30,CME_CLF2011,386,85.83000183105469
2008-07-31,CME_CLF2011,873,121.88999938964844
2008-11-30,CME_CLF2011,753,73.94999694824219
2008-05-31,CME_CLF2011,935,123.69999694824219
2008-06-30,CME_CLF2011,904,137.4499969482422
2006-02-28,CME_CLF2011,1757,65.2699966430664
2006-03-31,CME_CLF2011,1726,66.12000274658203
2006-04-30,CME_CLF2011,1698,69.3499984741211
2006-05-31,CME_CLF2011,1665,68.16000366210938
2006-06-30,CME_CLF2011,1635,69.6500015258789
2006-07-31,CME_CLF2011,1604,72.04000091552734
2006-08-31,CME_CLF2011,1573,69.94999694824219
2006-10-31,CME_CLF2011,1512,65.12999725341797
2006-11-30,CME_CLF2011,1482,68.30000305175781
2006-12-31,CME_CLF2011,1453,66.19999694824219
2007-01-31,CME_CLF2011,1420,63.15999984741211
2007-02-28,CME_CLF2011,1392,67.7300033569336
2007-03-31,CME_CLF2011,1362,66.8499984741211
2006-09-30,CME_CLF2011,1544,64.86000061035156
2007-05-31,CME_CLF2011,1300,69.08999633789062
2007-04-30,CME_CLF2011,1331,69.08000183105469
2008-03-31,CME_CLF2011,995,93.87999725341797
2008-02-29,CME_CLF2011,1026,97.05999755859375
2008-01-31,CME_CLF2011,1055,88.02999877929688
2007-12-31,CME_CLF2011,1086,85.4800033569336
2007-11-30,CME_CLF2011,1117,82.87999725341797
2008-04-30,CME_CLF2011,965,104.3499984741211
2007-09-30,CME_CLF2011,1180,71.68000030517578
2007-08-31,CME_CLF2011,1208,68.20999908447266
2007-07-31,CME_CLF2011,1239,71.04000091552734
2007-06-30,CME_CLF2011,1271,71.55999755859375
2007-10-31,CME_CLF2011,1147,80.80999755859375
2010-08-31,CME_CLF2012,476,81.26000213623047
2010-07-31,CME_CLF2012,508,84.5
2010-06-30,CME_CLF2012,538,80.44000244140625
2010-05-31,CME_CLF2012,571,81.88999938964844
2010-04-30,CME_CLF2012,599,93.80999755859375
2010-03-31,CME_CLF2012,629,86.61000061035156
2009-12-31,CME_CLF2012,719,87.1500015258789
2010-01-31,CME_CLF2012,690,81.0999984741211
2009-11-30,CME_CLF2012,750,88.80000305175781
2009-10-31,CME_CLF2012,781,84.72000122070312
2009-09-30,CME_CLF2012,811,78.23999786376953
2009-08-31,CME_CLF2012,841,78.69999694824219
2010-02-28,CME_CLF2012,662,84.18000030517578
2010-09-30,CME_CLF2012,446,86.30999755859375
2011-11-30,CME_CLF2012,20,100.36000061035156
2010-11-30,CME_CLF2012,385,87.05000305175781
2010-12-31,CME_CLF2012,354,94.43000030517578
2011-01-31,CME_CLF2012,323,99.55999755859375
2011-02-28,CME_CLF2012,295,101.56999969482422
2011-03-31,CME_CLF2012,264,108.18000030517578
2011-04-30,CME_CLF2012,235,114.58000183105469
2011-05-31,CME_CLF2012,203,104.70999908447266
2011-06-30,CME_CLF2012,173,97.95999908447266
2011-12-31,CME_CLF2012,0,97.22000122070312
2011-07-31,CME_CLF2012,144,97.5199966430664
2011-08-31,CME_CLF2012,111,89.87999725341797
2011-09-30,CME_CLF2012,81,79.45999908447266
2011-10-31,CME_CLF2012,50,93.08000183105469
2009-07-31,CME_CLF2012,872,80.56999969482422
2010-10-31,CME_CLF2012,417,85.9800033569336
2009-06-30,CME_CLF2012,903,79.37000274658203
2007-04-30,CME_CLF2012,1695,68.19999694824219
2009-04-30,CME_CLF2012,964,68.2300033569336
2009-05-31,CME_CLF2012,935,75.41000366210938
2006-11-30,CME_CLF2012,1846,67.55999755859375
2006-12-31,CME_CLF2012,1817,65.55999755859375
2007-01-31,CME_CLF2012,1784,62.97999954223633
2007-02-28,CME_CLF2012,1756,67.33999633789062
2007-03-31,CME_CLF2012,1726,66.1500015258789
2007-05-31,CME_CLF2012,1664,68.7300033569336
2007-06-30,CME_CLF2012,1635,71.08000183105469
2007-08-31,CME_CLF2012,1572,68.08000183105469
2007-09-30,CME_CLF2012,1544,71.30000305175781
2007-10-31,CME_CLF2012,1511,80.56999969482422
2007-11-30,CME_CLF2012,1481,83.06999969482422
2007-12-31,CME_CLF2012,1450,85.36000061035156
2008-01-31,CME_CLF2012,1419,88.36000061035156
2007-07-31,CME_CLF2012,1603,70.86000061035156
2008-03-31,CME_CLF2012,1359,93.58999633789062
2009-03-31,CME_CLF2012,994,69.05000305175781
2008-02-29,CME_CLF2012,1390,97.02999877929688
2009-02-28,CME_CLF2012,1026,62.68000030517578
2009-01-31,CME_CLF2012,1054,63.459999084472656
2008-12-31,CME_CLF2012,1084,70.0999984741211
2008-10-31,CME_CLF2012,1145,85.23999786376953
2008-11-30,CME_CLF2012,1117,78.77999877929688
2008-08-31,CME_CLF2012,1208,116.98999786376953
2008-07-31,CME_CLF2012,1237,120.16000366210938
2008-06-30,CME_CLF2012,1268,136.27999877929688
2008-05-31,CME_CLF2012,1299,123.97000122070312
2008-04-30,CME_CLF2012,1329,103.97000122070312
2008-09-30,CME_CLF2012,1176,105.5199966430664
2011-03-31,CME_CLF2013,629,104.80999755859375
2011-07-31,CME_CLF2013,509,101.30999755859375
2011-06-30,CME_CLF2013,538,100.86000061035156
2011-05-31,CME_CLF2013,568,104.5
2011-04-30,CME_CLF2013,600,111.16999816894531
2011-02-28,CME_CLF2013,660,99.87000274658203
2010-08-31,CME_CLF2013,841,83.55999755859375
2010-12-31,CME_CLF2013,719,93.52999877929688
2010-11-30,CME_CLF2013,750,87.70999908447266
2010-10-31,CME_CLF2013,782,87.08999633789062
2010-09-30,CME_CLF2013,811,87.87000274658203
2011-08-31,CME_CLF2013,476,91.9800033569336
2011-01-31,CME_CLF2013,688,99.66000366210938
2011-09-30,CME_CLF2013,446,82.41000366210938
2012-12-31,CME_CLF2013,0,89.51000213623047
2011-11-30,CME_CLF2013,385,97.62000274658203
2011-12-31,CME_CLF2013,355,97.79000091552734
2012-01-31,CME_CLF2013,323,100.19000244140625
2012-02-29,CME_CLF2013,294,107.68000030517578
2012-03-31,CME_CLF2013,264,105.33000183105469
2012-04-30,CME_CLF2013,233,105.97000122070312
2012-05-31,CME_CLF2013,202,88.12999725341797
2012-06-30,CME_CLF2013,173,87.12999725341797
2012-07-31,CME_CLF2013,141,89.66999816894531
2012-08-31,CME_CLF2013,110,97.48999786376953
2012-09-30,CME_CLF2013,82,93.0
2012-10-31,CME_CLF2013,49,86.7300033569336
2012-11-30,CME_CLF2013,19,88.91000366210938
2010-07-31,CME_CLF2013,873,85.66000366210938
2011-10-31,CME_CLF2013,415,91.80000305175781
2010-06-30,CME_CLF2013,903,81.80999755859375
2008-08-31,CME_CLF2013,1573,116.94999694824219
2010-04-30,CME_CLF2013,964,94.13999938964844
2007-12-31,CME_CLF2013,1815,85.43000030517578
2008-01-31,CME_CLF2013,1784,88.87000274658203
2008-02-29,CME_CLF2013,1755,97.2699966430664
2008-03-31,CME_CLF2013,1724,93.61000061035156
2008-04-30,CME_CLF2013,1694,103.91999816894531
2008-05-31,CME_CLF2013,1664,124.48999786376953
2008-06-30,CME_CLF2013,1633,135.97000122070312
2008-07-31,CME_CLF2013,1602,119.05000305175781
2010-05-31,CME_CLF2013,936,83.56999969482422
2008-09-30,CME_CLF2013,1541,105.93000030517578
2008-10-31,CME_CLF2013,1510,87.75
2008-11-30,CME_CLF2013,1482,81.97000122070312
2008-12-31,CME_CLF2013,1449,71.80000305175781
2009-01-31,CME_CLF2013,1419,65.58000183105469
2007-11-30,CME_CLF2013,1846,83.41999816894531
2009-03-31,CME_CLF2013,1359,71.2300033569336
2010-03-31,CME_CLF2013,994,87.06999969482422
2010-02-28,CME_CLF2013,1027,85.30999755859375
2010-01-31,CME_CLF2013,1055,83.01000213623047
2009-02-28,CME_CLF2013,1391,65.58999633789062
2009-11-30,CME_CLF2013,1115,90.55999755859375
2009-10-31,CME_CLF2013,1146,86.37999725341797
2009-12-31,CME_CLF2013,1084,88.66000366210938
2009-08-31,CME_CLF2013,1206,80.51000213623047
2009-07-31,CME_CLF2013,1237,82.5199966430664
2009-06-30,CME_CLF2013,1268,80.91999816894531
2009-05-31,CME_CLF2013,1300,76.77999877929688
2009-04-30,CME_CLF2013,1329,69.63999938964844
2009-09-30,CME_CLF2013,1176,80.13999938964844
2012-07-31,CME_CLF2014,506,90.0999984741211
2012-06-30,CME_CLF2014,538,88.30999755859375
2012-05-31,CME_CLF2014,567,87.72000122070312
2012-04-30,CME_CLF2014,598,101.80999755859375
2012-03-31,CME_CLF2014,629,101.76000213623047
2011-08-31,CME_CLF2014,841,92.2699966430664
2012-01-31,CME_CLF2014,688,97.13999938964844
2011-12-31,CME_CLF2014,720,94.38999938964844
2011-11-30,CME_CLF2014,750,93.0999984741211
2011-10-31,CME_CLF2014,780,90.4800033569336
2011-09-30,CME_CLF2014,811,84.18000030517578
2012-08-31,CME_CLF2014,475,96.02999877929688
2012-02-29,CME_CLF2014,659,102.43000030517578
2012-09-30,CME_CLF2014,447,93.06999969482422
2013-04-30,CME_CLF2014,233,91.6500015258789
2012-11-30,CME_CLF2014,384,91.73999786376953
2012-12-31,CME_CLF2014,353,93.19000244140625
2013-01-31,CME_CLF2014,322,96.94999694824219
2013-02-28,CME_CLF2014,294,92.20999908447266
2013-03-31,CME_CLF2014,265,95.37000274658203
2013-05-31,CME_CLF2014,202,90.83000183105469
2013-06-30,CME_CLF2014,174,93.63999938964844
2013-07-31,CME_CLF2014,141,100.31999969482422
2013-08-31,CME_CLF2014,111,104.16999816894531
2013-09-30,CME_CLF2014,80,101.1500015258789
2013-10-31,CME_CLF2014,49,96.6500015258789
2013-11-30,CME_CLF2014,20,92.72000122070312
2011-07-31,CME_CLF2014,874,102.25
2012-10-31,CME_CLF2014,414,89.33999633789062
2011-06-30,CME_CLF2014,903,101.04000091552734
2013-12-31,CME_CLF2014,0,98.7699966430664
2011-04-30,CME_CLF2014,965,108.22000122070312
2008-11-30,CME_CLF2014,1847,84.02999877929688
2008-12-31,CME_CLF2014,1814,73.4000015258789
2009-01-31,CME_CLF2014,1784,67.33000183105469
2009-02-28,CME_CLF2014,1756,68.08000183105469
2009-03-31,CME_CLF2014,1724,73.30999755859375
2009-04-30,CME_CLF2014,1694,71.08999633789062
2009-05-31,CME_CLF2014,1665,78.2699966430664
2009-06-30,CME_CLF2014,1633,82.6500015258789
2009-07-31,CME_CLF2014,1602,84.69999694824219
2009-08-31,CME_CLF2014,1571,82.37000274658203
2009-09-30,CME_CLF2014,1541,82.08000183105469
2009-10-31,CME_CLF2014,1511,88.08999633789062
2009-11-30,CME_CLF2014,1480,92.33000183105469
2009-12-31,CME_CLF2014,1449,90.2300033569336
2011-05-31,CME_CLF2014,933,102.83000183105469
2010-02-28,CME_CLF2014,1392,86.06999969482422
2011-03-31,CME_CLF2014,994,102.61000061035156
2011-02-28,CME_CLF2014,1025,99.25
2011-01-31,CME_CLF2014,1053,98.8499984741211
2010-12-31,CME_CLF2014,1084,92.54000091552734
2010-01-31,CME_CLF2014,1420,84.70999908447266
2010-10-31,CME_CLF2014,1147,87.44999694824219
2010-11-30,CME_CLF2014,1115,87.7699966430664
2010-08-31,CME_CLF2014,1206,84.73999786376953
2010-07-31,CME_CLF2014,1238,86.43000030517578
2010-06-30,CME_CLF2014,1268,82.7699966430664
2010-05-31,CME_CLF2014,1301,84.77999877929688
2010-04-30,CME_CLF2014,1329,94.31999969482422
2010-03-31,CME_CLF2014,1359,87.36000061035156
2010-09-30,CME_CLF2014,1176,88.6500015258789
2013-06-30,CME_CLF2015,539,87.76000213623047
2013-05-31,CME_CLF2015,567,87.26000213623047
2013-04-30,CME_CLF2015,598,88.16999816894531
2013-03-31,CME_CLF2015,631,91.16999816894531
2013-02-28,CME_CLF2015,659,89.06999969482422
2012-07-31,CME_CLF2015,871,88.9000015258789
2012-12-31,CME_CLF2015,718,91.36000061035156
2012-11-30,CME_CLF2015,749,90.18000030517578
2012-10-31,CME_CLF2015,779,87.61000061035156
2012-09-30,CME_CLF2015,812,90.5
2012-08-31,CME_CLF2015,840,92.41999816894531
2013-07-31,CME_CLF2015,506,92.1500015258789
2013-01-31,CME_CLF2015,687,92.30999755859375
2013-08-31,CME_CLF2015,476,92.6500015258789
2014-04-30,CME_CLF2015,233,94.16999816894531
2013-10-31,CME_CLF2015,414,91.19999694824219
2013-11-30,CME_CLF2015,385,90.31999969482422
2013-12-31,CME_CLF2015,353,91.94000244140625
2014-01-31,CME_CLF2015,322,89.1500015258789
2014-02-28,CME_CLF2015,294,94.19000244140625
2014-03-31,CME_CLF2015,263,94.41999816894531
2014-05-31,CME_CLF2015,203,97.11000061035156
2014-06-30,CME_CLF2015,172,101.4000015258789
2014-07-31,CME_CLF2015,141,95.79000091552734
2014-08-31,CME_CLF2015,112,94.01000213623047
2014-09-30,CME_CLF2015,80,89.76000213623047
2014-10-31,CME_CLF2015,49,80.41999816894531
2014-11-30,CME_CLF2015,21,66.1500015258789
2012-06-30,CME_CLF2015,903,87.33999633789062
2013-09-30,CME_CLF2015,445,91.88999938964844
2014-12-31,CME_CLF2015,0,56.52000045776367
2012-05-31,CME_CLF2015,932,86.52999877929688
2012-03-31,CME_CLF2015,994,97.12000274658203
2012-04-30,CME_CLF2015,963,96.5199966430664
2009-11-30,CME_CLF2015,1845,94.41000366210938
2009-12-31,CME_CLF2015,1814,92.11000061035156
2010-01-31,CME_CLF2015,1785,86.63999938964844
2010-02-28,CME_CLF2015,1757,87.26000213623047
2010-03-31,CME_CLF2015,1724,87.91999816894531
2010-04-30,CME_CLF2015,1694,94.81999969482422
2010-05-31,CME_CLF2015,1666,86.27999877929688
2010-07-31,CME_CLF2015,1603,87.44999694824219
2010-08-31,CME_CLF2015,1571,85.88999938964844
2010-09-30,CME_CLF2015,1541,89.63999938964844
2010-10-31,CME_CLF2015,1512,87.8499984741211
2010-11-30,CME_CLF2015,1480,87.83999633789062
2010-12-31,CME_CLF2015,1449,92.36000061035156
2010-06-30,CME_CLF2015,1633,83.93000030517578
2011-02-28,CME_CLF2015,1390,99.44000244140625
2011-01-31,CME_CLF2015,1418,98.36000061035156
2012-01-31,CME_CLF2015,1053,93.26000213623047
2011-12-31,CME_CLF2015,1085,91.86000061035156
2011-11-30,CME_CLF2015,1115,90.56999969482422
2011-10-31,CME_CLF2015,1145,89.9000015258789
2011-09-30,CME_CLF2015,1176,85.19999694824219
2012-02-29,CME_CLF2015,1024,97.29000091552734
2011-07-31,CME_CLF2015,1239,102.13999938964844
2011-06-30,CME_CLF2015,1268,100.55999755859375
2011-05-31,CME_CLF2015,1298,101.61000061035156
2011-04-30,CME_CLF2015,1330,106.5
2011-03-31,CME_CLF2015,1359,101.43000030517578
2011-08-31,CME_CLF2015,1206,92.56999969482422
2014-08-31,CME_CLF2016,479,91.27999877929688
2014-07-31,CME_CLF2016,508,91.43000030517578
2014-06-30,CME_CLF2016,539,94.05000305175781
2014-05-31,CME_CLF2016,570,90.12000274658203
2014-04-30,CME_CLF2016,600,87.54000091552734
2014-03-31,CME_CLF2016,630,87.19000244140625
2013-12-31,CME_CLF2016,720,85.80999755859375
2014-01-31,CME_CLF2016,689,82.72000122070312
2013-11-30,CME_CLF2016,752,86.05000305175781
2013-10-31,CME_CLF2016,781,86.37000274658203
2013-09-30,CME_CLF2016,812,86.6500015258789
2014-09-30,CME_CLF2016,447,86.88999938964844
2014-02-28,CME_CLF2016,661,86.70999908447266
2014-10-31,CME_CLF2016,416,80.25
2013-08-31,CME_CLF2016,843,86.58999633789062
2014-12-31,CME_CLF2016,355,59.970001220703125
2015-01-31,CME_CLF2016,325,57.40999984741211
2015-02-28,CME_CLF2016,297,60.5
2015-03-31,CME_CLF2016,265,55.45000076293945
2015-04-30,CME_CLF2016,235,63.38999938964844
2015-05-31,CME_CLF2016,206,61.790000915527344
2015-06-30,CME_CLF2016,174,61.08000183105469
2015-07-31,CME_CLF2016,143,49.619998931884766
2015-08-31,CME_CLF2016,112,51.630001068115234
2015-09-30,CME_CLF2016,82,46.15999984741211
2015-10-31,CME_CLF2016,52,47.470001220703125
2015-11-30,CME_CLF2016,21,41.650001525878906
2015-12-31,CME_CLF2016,0,34.7400016784668
2014-11-30,CME_CLF2016,388,68.37999725341797
2013-07-31,CME_CLF2016,873,87.48999786376953
2013-06-30,CME_CLF2016,906,84.27999877929688
2013-05-31,CME_CLF2016,934,84.91999816894531
2010-12-31,CME_CLF2016,1816,92.86000061035156
2011-01-31,CME_CLF2016,1785,98.37999725341797
2011-02-28,CME_CLF2016,1757,100.30000305175781
2011-03-31,CME_CLF2016,1726,101.38999938964844
2011-04-30,CME_CLF2016,1697,106.08999633789062
2011-05-31,CME_CLF2016,1665,101.31999969482422
2011-06-30,CME_CLF2016,1635,100.20999908447266
2011-07-31,CME_CLF2016,1606,101.41999816894531
2011-08-31,CME_CLF2016,1582,91.56999969482422
2011-10-31,CME_CLF2016,1512,90.02999877929688
2011-11-30,CME_CLF2016,1482,90.0
2011-12-31,CME_CLF2016,1452,90.55999755859375
2012-01-31,CME_CLF2016,1420,90.26000213623047
2012-02-29,CME_CLF2016,1391,94.05999755859375
2010-11-30,CME_CLF2016,1847,88.20999908447266
2012-04-30,CME_CLF2016,1330,92.30000305175781
2013-04-30,CME_CLF2016,965,86.02999877929688
2013-03-31,CME_CLF2016,998,88.2300033569336
2013-02-28,CME_CLF2016,1026,86.43000030517578
2012-03-31,CME_CLF2016,1361,94.0199966430664
2012-12-31,CME_CLF2016,1085,89.18000030517578
2012-11-30,CME_CLF2016,1116,88.18000030517578
2013-01-31,CME_CLF2016,1054,88.95999908447266
2012-09-30,CME_CLF2016,1179,88.37000274658203
2012-08-31,CME_CLF2016,1207,89.51000213623047
2012-07-31,CME_CLF2016,1238,88.52999877929688
2012-06-30,CME_CLF2016,1270,86.83000183105469
2012-05-31,CME_CLF2016,1299,85.69000244140625
2012-10-31,CME_CLF2016,1146,85.87999725341797
2015-08-31,CME_CLF2017,477,56.04999923706055
2015-07-31,CME_CLF2017,508,54.880001068115234
2015-06-30,CME_CLF2017,539,62.7400016784668
2015-05-31,CME_CLF2017,571,63.43000030517578
2015-04-30,CME_CLF2017,600,64.95999908447266
2014-09-30,CME_CLF2017,812,85.37999725341797
2015-02-28,CME_CLF2017,662,64.3499984741211
2015-01-31,CME_CLF2017,690,62.880001068115234
2014-12-31,CME_CLF2017,720,65.26000213623047
2014-11-30,CME_CLF2017,753,71.45999908447266
2014-10-31,CME_CLF2017,781,80.54000091552734
2015-09-30,CME_CLF2017,447,51.0
2015-03-31,CME_CLF2017,630,59.90999984741211
2015-10-31,CME_CLF2017,417,52.43000030517578
2016-05-31,CME_CLF2017,203,51.06999969482422
2015-12-31,CME_CLF2017,355,44.209999084472656
2016-01-31,CME_CLF2017,326,42.130001068115234
2016-02-29,CME_CLF2017,295,40.93000030517578
2016-03-31,CME_CLF2017,264,43.29999923706055
2016-04-30,CME_CLF2017,235,48.380001068115234
2016-06-30,CME_CLF2017,173,51.02000045776367
